date,quality,station,temp,time
2008-05-26,Y,191910,3.0,17:00:00
2008-06-29,G,191910,5.7,00:00:00
2008-06-30,Y,191910,19.0,11:00:00
2008-07-26,G,191910,6.4,21:00:00
2008-10-15,Y,191910,-1.8,20:00:00
2008-10-19,G,191910,-7.5,21:00:00
2008-11-15,Y,191910,-4.6,02:00:00
2008-11-19,Y,191910,-7.4,11:00:00
2008-12-12,G,191910,-24.5,06:00:00
2009-01-07,Y,191910,-15.4,13:00:00
2010-01-23,Y,191910,-31.6,22:00:00
2010-03-01,Y,191910,-17.9,16:00:00
2010-03-08,Y,191910,-5.8,17:00:00
2010-03-14,G,191910,-8.9,15:00:00
2010-06-02,Y,191910,14.0,14:00:00
2010-12-06,G,191910,-6.1,10:00:00
2011-01-11,G,191910,-7.0,11:00:00
2011-01-31,G,191910,0.2,19:00:00
2011-03-24,G,191910,-8.7,10:00:00
2011-05-10,G,191910,2.7,09:00:00
2011-05-12,G,191910,3.6,19:00:00
2011-06-06,G,191910,18.3,16:00:00
2011-09-14,G,191910,10.3,00:00:00
2011-10-16,G,191910,3.5,20:00:00
2011-10-18,G,191910,2.3,10:00:00
2011-10-19,G,191910,2.0,22:00:00
2011-10-28,G,191910,1.4,17:00:00
2011-11-24,G,191910,0.8,09:00:00
2011-12-01,G,191910,-1.0,02:00:00
2012-02-09,G,191910,-15.3,10:00:00
2012-06-18,G,191910,11.3,16:00:00
2012-09-22,G,191910,6.7,13:00:00
2012-09-25,G,191910,1.8,19:00:00
2012-12-21,G,191910,-15.6,06:00:00
2013-01-01,G,191910,-3.7,14:00:00
2013-01-24,G,191910,-17.4,19:00:00
2013-02-14,G,191910,-7.9,15:00:00
2013-03-08,G,191910,-22.2,23:00:00
2013-03-21,G,191910,-11.0,20:00:00
2013-06-26,G,191910,11.2,00:00:00
2013-07-20,G,191910,12.6,10:00:00
2013-08-25,G,191910,17.1,10:00:00
2013-09-23,G,191910,4.7,07:00:00
2013-10-30,G,191910,1.4,10:00:00
2013-11-13,G,191910,-7.1,11:00:00
2013-11-28,G,191910,-5.7,19:00:00
2014-01-09,G,191910,-15.9,21:00:00
2014-01-20,G,191910,-39.1,00:00:00
2014-03-28,G,191910,-3.6,02:00:00
2014-04-09,G,191910,-6.8,05:00:00
2014-04-13,G,191910,-0.2,19:00:00
2014-04-17,G,191910,1.5,08:00:00
2014-04-23,G,191910,-5.8,01:00:00
2014-06-06,G,191910,22.7,18:00:00
2014-07-22,G,191910,13.6,03:00:00
2014-09-19,G,191910,6.1,22:00:00
2014-10-29,G,191910,-4.2,05:00:00
2015-05-08,G,191910,6.3,13:00:00
2015-05-24,G,191910,-0.2,22:00:00
2015-08-10,G,191910,4.1,03:00:00
2015-10-28,G,191910,1.5,04:00:00
2015-11-05,G,191910,-2.5,17:00:00
2015-11-24,G,191910,-7.6,16:00:00
2015-11-28,G,191910,-10.1,07:00:00
2015-12-26,G,191910,-9.0,22:00:00
2016-01-21,G,191910,-34.9,01:00:00
2016-03-03,G,191910,-8.8,20:00:00
2016-04-13,G,191910,-9.6,22:00:00
1965-06-16,G,192710,9.2,12:00:00
1966-02-25,G,192710,-21.0,18:00:00
1966-08-08,G,192710,11.8,06:00:00
1968-09-09,G,192710,9.8,12:00:00
1968-09-30,G,192710,4.4,18:00:00
1968-12-19,G,192710,-12.3,18:00:00
1969-10-24,G,192710,-2.0,12:00:00
1969-12-18,G,192710,-29.6,12:00:00
1970-06-26,G,192710,19.0,18:00:00
1970-09-07,G,192710,0.9,18:00:00
1970-10-08,G,192710,1.2,18:00:00
1972-08-09,G,192710,13.2,06:00:00
1973-02-12,G,192710,-9.4,03:00:00
1973-02-23,G,192710,-15.0,12:00:00
1973-10-04,G,192710,5.1,09:00:00
1974-04-20,G,192710,-1.6,15:00:00
1974-09-03,G,192710,11.0,03:00:00
1974-11-11,G,192710,-6.4,06:00:00
1975-01-28,G,192710,-3.0,09:00:00
1975-08-20,G,192710,10.6,18:00:00
1976-03-09,G,192710,-19.2,18:00:00
1976-04-20,G,192710,-3.2,06:00:00
1976-10-13,G,192710,-7.1,03:00:00
1977-08-05,G,192710,10.8,03:00:00
1978-04-01,G,192710,-2.6,03:00:00
1978-10-22,G,192710,-14.4,06:00:00
1979-07-13,G,192710,16.0,18:00:00
1980-10-06,G,192710,6.9,09:00:00
1981-03-13,G,192710,-22.2,12:00:00
1981-05-30,G,192710,8.1,15:00:00
1981-09-02,G,192710,6.8,06:00:00
1983-01-28,G,192710,-14.0,09:00:00
1949-02-03,Y,192830,-6.0,18:00:00
1949-05-30,Y,192830,1.0,06:00:00
1949-10-11,Y,192830,4.0,00:00:00
1949-10-13,Y,192830,-3.9,00:00:00
1951-03-08,Y,192830,-20.0,06:00:00
1952-02-15,Y,192830,-30.0,00:00:00
1952-05-01,Y,192830,-0.8,00:00:00
1954-01-31,Y,192830,-3.4,06:00:00
1954-11-23,Y,192830,-5.0,12:00:00
1955-07-11,Y,192830,21.6,12:00:00
1956-11-03,Y,192830,-9.6,06:00:00
1956-11-20,Y,192830,-2.0,18:00:00
1957-06-16,Y,192830,12.4,12:00:00
1957-08-14,Y,192830,12.2,18:00:00
1957-12-20,Y,192830,-9.4,00:00:00
1958-07-04,Y,192830,11.0,12:00:00
1958-11-27,Y,192830,-15.3,12:00:00
1959-01-07,Y,192830,-8.4,00:00:00
1959-04-09,Y,192830,-9.0,12:00:00
1960-08-23,Y,192830,13.0,18:00:00
1960-09-09,Y,192830,0.0,00:00:00
1961-07-06,G,192830,13.1,18:00:00
1961-07-11,G,192830,12.2,06:00:00
1961-08-06,G,192830,12.8,12:00:00
1963-03-06,G,192830,-3.2,18:00:00
1963-08-04,G,192830,11.4,18:00:00
1963-09-16,G,192830,3.5,06:00:00
1965-06-22,G,192830,9.0,06:00:00
1966-11-17,G,192830,-6.3,00:00:00
1967-04-24,G,192830,0.2,12:00:00
1968-09-28,G,192830,2.4,06:00:00
1969-03-17,G,192830,-14.9,18:00:00
1969-10-06,G,192830,-1.0,06:00:00
1970-03-13,G,192830,-10.0,18:00:00
1970-08-13,G,192830,8.1,00:00:00
1971-01-08,G,192830,-16.5,06:00:00
1971-12-24,G,192830,-15.2,00:00:00
1972-03-10,G,192830,-16.0,18:00:00
1973-03-01,G,192830,-16.5,15:00:00
1973-04-10,G,192830,-8.0,18:00:00
1973-07-26,G,192830,17.1,12:00:00
1973-08-30,G,192830,8.5,00:00:00
1973-08-30,G,192830,12.3,12:00:00
1973-10-12,G,192830,-7.0,09:00:00
1974-01-22,G,192830,-3.0,00:00:00
1974-07-26,G,192830,13.7,12:00:00
1974-08-03,G,192830,14.0,00:00:00
1974-09-03,G,192830,9.5,06:00:00
1974-09-23,G,192830,6.2,06:00:00
1974-12-04,G,192830,-17.0,15:00:00
1974-12-30,G,192830,-15.8,09:00:00
1975-01-30,G,192830,-6.6,06:00:00
1976-02-15,G,192830,-11.5,18:00:00
1976-06-26,G,192830,16.3,15:00:00
1976-07-12,G,192830,18.0,12:00:00
1976-10-20,G,192830,0.5,15:00:00
1977-02-08,G,192830,-27.8,15:00:00
1977-06-27,G,192830,5.0,09:00:00
1978-12-25,G,192830,-20.4,00:00:00
1979-06-08,G,192830,10.5,09:00:00
1979-06-12,G,192830,10.0,09:00:00
1979-06-19,G,192830,8.0,06:00:00
1980-03-17,G,192830,-4.2,00:00:00
1980-06-30,G,192830,11.0,03:00:00
1980-10-30,G,192830,-24.0,06:00:00
1980-11-26,G,192830,-10.0,06:00:00
1981-12-02,G,192830,-23.3,06:00:00
1982-01-11,G,192830,-20.8,00:00:00
1982-04-05,G,192830,-8.0,06:00:00
1982-08-15,G,192830,15.0,09:00:00
1982-10-01,G,192830,3.0,00:00:00
1983-04-10,G,192830,-1.9,06:00:00
1985-05-24,G,192830,1.0,12:00:00
1985-09-20,G,192830,4.2,12:00:00
1986-12-15,G,192830,-33.2,09:00:00
1987-01-02,G,192830,-31.8,00:00:00
1988-06-01,G,192830,2.6,06:00:00
1988-10-06,G,192830,0.2,06:00:00
1989-03-28,G,192830,-27.4,00:00:00
1989-04-05,G,192830,1.4,09:00:00
1989-08-19,G,192830,8.6,00:00:00
1989-08-22,G,192830,6.6,06:00:00
1990-08-27,G,192830,3.6,00:00:00
1991-05-28,G,192830,7.1,18:00:00
1991-08-07,G,192830,12.8,00:00:00
1991-09-24,G,192830,3.8,18:00:00
1991-12-11,G,192830,-1.8,15:00:00
1992-04-12,G,192830,-3.2,18:00:00
1992-06-27,G,192830,10.0,00:00:00
1992-09-25,G,192830,8.4,00:00:00
1993-05-24,G,192830,0.8,03:00:00
1993-07-10,G,192830,11.8,09:00:00
1994-01-24,G,192830,-31.6,12:00:00
1994-04-11,G,192830,2.8,12:00:00
1994-06-13,G,192830,13.0,15:00:00
1995-06-03,G,192830,6.4,06:00:00
1995-10-14,G,192830,0.6,15:00:00
1996-08-11,G,192830,23.6,12:00:00
1996-10-13,G,192830,2.2,03:00:00
1997-03-10,G,192830,-0.2,12:00:00
1997-05-22,G,192830,-1.1,06:00:00
1997-11-21,G,192830,-22.5,15:00:00
1998-05-05,G,192830,5.2,06:00:00
2000-03-11,G,192830,-13.8,18:00:00
2000-06-26,G,192830,10.0,21:00:00
2000-07-28,G,192830,22.1,15:00:00
2000-09-16,G,192830,8.0,12:00:00
2001-01-24,G,192830,-8.3,18:00:00
2001-05-17,G,192830,13.3,12:00:00
2001-06-18,G,192830,15.8,12:00:00
2001-08-06,G,192830,10.7,03:00:00
2001-09-09,G,192830,14.7,15:00:00
2001-10-26,G,192830,-1.4,15:00:00
2002-03-26,G,192830,-0.6,18:00:00
2002-05-02,G,192830,2.7,03:00:00
2003-01-13,G,192830,-16.1,21:00:00
2003-03-10,G,192830,-0.1,12:00:00
2003-06-08,G,192830,12.1,12:00:00
2003-06-28,G,192830,11.2,03:00:00
2003-07-20,G,192830,17.1,12:00:00
2003-11-16,G,192830,-11.7,21:00:00
2003-12-31,G,192830,-11.5,00:00:00
2004-01-02,G,192830,-33.0,21:00:00
2004-10-25,G,192830,-3.5,09:00:00
2004-10-27,G,192830,-2.5,03:00:00
2005-01-13,G,192830,-6.3,09:00:00
2006-08-28,G,192830,20.2,12:00:00
2006-11-27,G,192830,1.1,09:00:00
2007-02-10,G,192830,-8.6,12:00:00
2008-01-14,G,192830,-16.5,03:00:00
2008-01-26,G,192830,-25.3,09:00:00
2008-03-02,G,192830,-10.4,12:00:00
2009-08-21,G,192830,14.4,12:00:00
2009-12-23,G,192830,-12.5,18:00:00
2010-08-06,G,192830,20.9,12:00:00
2011-02-18,G,192830,-29.2,12:00:00
2011-05-23,G,192830,8.6,06:00:00
2011-08-05,G,192830,13.2,18:00:00
2012-06-13,G,192830,7.5,18:00:00
2008-12-20,Y,192840,-13.0,08:00:00
2009-02-19,Y,192840,-23.4,17:00:00
2009-03-25,Y,192840,-12.0,10:00:00
2009-05-10,Y,192840,11.2,13:00:00
2009-08-08,Y,192840,14.6,23:00:00
2009-08-14,Y,192840,14.6,10:00:00
2009-08-29,Y,192840,13.6,16:00:00
2010-02-01,G,192840,-17.8,12:00:00
2010-03-02,G,192840,-8.5,21:00:00
2010-03-16,Y,192840,-11.3,17:00:00
2010-03-22,Y,192840,-10.6,07:00:00
2010-04-07,Y,192840,0.9,14:00:00
2010-04-25,Y,192840,-2.2,07:00:00
2010-05-03,Y,192840,3.3,10:00:00
2010-06-10,Y,192840,4.8,17:00:00
2010-06-20,Y,192840,10.1,01:00:00
2010-09-21,G,192840,1.9,03:00:00
2010-09-25,G,192840,5.4,08:00:00
2010-10-05,G,192840,8.9,16:00:00
2010-10-26,G,192840,-4.3,10:00:00
2011-01-15,G,192840,-15.5,23:00:00
2011-03-06,G,192840,-10.3,20:00:00
2011-03-11,G,192840,-14.2,02:00:00
2011-04-24,G,192840,1.8,07:00:00
2011-06-30,G,192840,11.7,20:00:00
2011-07-20,G,192840,15.6,04:00:00
2011-09-04,G,192840,7.3,03:00:00
2011-11-10,G,192840,-4.2,09:00:00
2012-03-14,G,192840,-4.9,07:00:00
2012-03-31,G,192840,-6.9,07:00:00
2012-04-28,G,192840,0.7,19:00:00
2012-05-29,G,192840,0.6,01:00:00
2012-06-16,G,192840,10.1,10:00:00
2012-07-19,G,192840,7.8,07:00:00
2012-08-27,G,192840,5.2,07:00:00
2013-03-03,G,192840,-30.0,23:00:00
2013-03-04,G,192840,-18.1,20:00:00
2013-03-31,G,192840,-7.1,20:00:00
2013-05-02,G,192840,4.9,17:00:00
2013-12-21,G,192840,-7.0,11:00:00
2014-01-08,G,192840,-7.0,21:00:00
2014-01-11,G,192840,-26.6,01:00:00
2014-01-30,G,192840,-31.8,18:00:00
2014-02-12,G,192840,-2.7,21:00:00
2014-03-10,G,192840,1.7,05:00:00
2014-04-13,G,192840,3.0,16:00:00
2014-05-12,G,192840,0.5,05:00:00
2014-07-13,G,192840,21.0,07:00:00
2014-10-16,G,192840,-2.5,21:00:00
2014-10-24,G,192840,-2.0,19:00:00
2015-03-19,G,192840,2.3,12:00:00
2015-04-02,G,192840,1.0,13:00:00
2015-04-11,G,192840,-2.2,06:00:00
2015-05-21,G,192840,7.5,17:00:00
2015-05-22,G,192840,6.6,18:00:00
2015-09-21,G,192840,8.5,20:00:00
2015-09-25,G,192840,10.0,18:00:00
2015-11-03,G,192840,2.1,09:00:00
2015-12-23,G,192840,-23.9,01:00:00
2016-02-24,G,192840,-9.3,10:00:00
2016-03-22,G,192840,-9.6,14:00:00
2016-03-29,G,192840,3.2,22:00:00
2016-04-18,G,192840,-0.6,16:00:00
2016-04-24,G,192840,-6.4,22:00:00
2016-06-27,G,192840,15.8,22:00:00
1949-01-12,Y,52230,2.6,18:00:00
1949-03-08,Y,52230,0.6,12:00:00
1950-02-09,Y,52230,2.6,12:00:00
1950-05-04,Y,52230,8.5,06:00:00
1951-09-29,Y,52230,14.4,12:00:00
1952-04-13,Y,52230,12.0,12:00:00
1953-03-10,Y,52230,4.8,12:00:00
1954-04-02,Y,52230,2.7,06:00:00
1954-06-16,Y,52230,15.1,06:00:00
1955-06-26,Y,52230,18.2,12:00:00
1956-01-01,Y,52230,2.0,18:00:00
1956-08-16,Y,52230,16.0,12:00:00
1956-08-20,Y,52230,16.0,12:00:00
1957-03-31,Y,52230,1.6,06:00:00
1958-02-28,Y,52230,-1.8,18:00:00
1959-04-16,Y,52230,7.1,06:00:00
1959-06-23,Y,52230,13.6,06:00:00
1959-09-05,Y,52230,20.0,12:00:00
1959-09-14,Y,52230,17.6,12:00:00
1961-06-13,Y,52230,14.0,03:00:00
1961-10-07,Y,52230,14.0,09:00:00
1962-06-28,Y,52230,10.0,03:00:00
1962-08-11,Y,52230,14.0,03:00:00
1962-11-07,Y,52230,9.0,15:00:00
1962-12-31,G,52230,-6.6,12:00:00
1965-11-11,Y,52230,4.0,15:00:00
1966-02-08,G,52230,-10.0,06:00:00
1966-04-10,G,52230,-0.2,18:00:00
1966-09-21,Y,52230,16.0,15:00:00
1966-10-24,Y,52230,11.0,15:00:00
1967-06-02,Y,52230,15.0,09:00:00
1967-12-26,G,52230,-2.0,18:00:00
1968-03-28,Y,52230,6.0,03:00:00
1968-06-04,G,52230,17.0,18:00:00
1969-01-04,G,52230,-1.6,18:00:00
1969-12-18,G,52230,-0.4,12:00:00
1971-02-12,Y,52230,2.0,03:00:00
1971-09-14,G,52230,7.0,06:00:00
1971-10-20,G,52230,11.8,06:00:00
1971-11-17,Y,52230,4.0,09:00:00
1972-05-08,Y,52230,12.0,09:00:00
1972-08-19,Y,52230,14.0,03:00:00
1973-11-16,G,52230,4.9,03:00:00
1973-12-08,G,52230,-3.8,21:00:00
1974-05-10,G,52230,10.0,15:00:00
1974-06-07,G,52230,10.6,00:00:00
1974-10-21,G,52230,7.6,18:00:00
1974-11-21,G,52230,5.9,12:00:00
1976-01-06,G,52230,-0.3,03:00:00
1976-05-12,G,52230,12.0,12:00:00
1976-09-13,G,52230,15.4,03:00:00
1976-10-05,G,52230,13.2,18:00:00
1977-10-20,G,52230,9.3,09:00:00
1978-03-17,G,52230,-1.0,09:00:00
1978-04-15,G,52230,3.7,00:00:00
1978-10-19,G,52230,10.7,21:00:00
1978-10-30,G,52230,10.7,12:00:00
1979-02-13,G,52230,-2.5,00:00:00
1979-09-01,G,52230,16.4,18:00:00
1979-11-07,G,52230,5.4,03:00:00
1979-11-25,G,52230,5.1,12:00:00
1980-09-22,G,52230,15.1,15:00:00
1981-01-03,G,52230,1.6,21:00:00
1981-04-23,G,52230,1.8,15:00:00
1981-11-17,G,52230,4.2,21:00:00
1982-03-16,G,52230,3.9,12:00:00
1983-05-16,G,52230,10.6,09:00:00
1983-08-26,G,52230,16.9,00:00:00
1983-10-21,G,52230,9.0,21:00:00
1984-04-19,G,52230,5.7,21:00:00
1986-02-04,G,52230,-2.5,21:00:00
1986-05-31,G,52230,10.9,21:00:00
1986-07-06,G,52230,15.4,09:00:00
1987-01-21,G,52230,-2.6,12:00:00
1987-06-18,G,52230,10.6,21:00:00
1987-06-28,G,52230,13.6,21:00:00
1987-07-15,G,52230,17.8,15:00:00
1988-03-11,G,52230,2.8,09:00:00
1988-08-10,G,52230,18.4,21:00:00
1988-09-20,G,52230,13.9,21:00:00
1989-01-10,G,52230,5.7,00:00:00
1989-01-24,G,52230,5.0,00:00:00
1990-03-03,G,52230,2.6,09:00:00
1990-12-17,G,52230,-1.2,03:00:00
1991-05-21,G,52230,12.4,12:00:00
1991-07-05,G,52230,13.0,03:00:00
1991-10-15,G,52230,12.6,18:00:00
1992-04-01,G,52230,7.3,12:00:00
1992-09-28,G,52230,14.7,15:00:00
1993-01-14,G,52230,3.6,15:00:00
1993-05-15,G,52230,12.0,03:00:00
1994-01-24,G,52230,2.7,21:00:00
1994-06-05,G,52230,10.5,03:00:00
1994-09-13,G,52230,15.3,00:00:00
1994-11-01,G,52230,10.5,00:00:00
1995-05-09,G,52230,6.1,06:00:00
1995-08-05,G,52230,23.7,09:00:00
1996-01-21,G,52230,-0.3,00:00:00
1996-07-22,G,52230,14.1,00:00:00
1996-07-24,G,52230,18.7,09:00:00
1996-09-15,G,52230,8.7,00:00:00
1997-12-20,G,52230,3.3,18:00:00
1998-12-01,G,52230,1.2,12:00:00
2000-08-31,G,52230,17.0,12:00:00
2000-10-17,G,52230,14.6,12:00:00
2000-10-28,G,52230,12.6,12:00:00
2001-08-01,G,52230,18.3,18:00:00
2002-06-16,G,52230,14.7,00:00:00
2002-07-02,G,52230,17.2,09:00:00
2002-07-23,G,52230,16.1,09:00:00
2003-01-23,G,52230,2.3,03:00:00
2003-02-04,G,52230,1.0,21:00:00
2003-10-05,G,52230,10.9,21:00:00
2004-06-20,G,52230,11.6,06:00:00
2004-08-15,G,52230,20.6,18:00:00
2005-04-22,G,52230,8.9,15:00:00
2005-07-10,G,52230,23.3,09:00:00
2006-01-13,G,52230,0.7,12:00:00
2006-01-30,G,52230,-3.0,06:00:00
2006-05-28,G,52230,10.1,21:00:00
2006-06-28,G,52230,15.1,18:00:00
2006-12-22,G,52230,6.7,09:00:00
2007-04-29,G,52230,3.9,03:00:00
2007-06-06,G,52230,15.5,03:00:00
2007-10-26,G,52230,10.3,15:00:00
2007-10-31,G,52230,9.5,12:00:00
2007-11-08,G,52230,9.1,12:00:00
2008-04-26,G,52230,9.3,12:00:00
2008-06-15,G,52230,11.9,18:00:00
2008-07-24,G,52230,19.5,18:00:00
2008-08-12,G,52230,17.4,12:00:00
2008-09-11,G,52230,14.3,21:00:00
2008-09-13,G,52230,9.4,06:00:00
2009-10-02,G,52230,8.9,03:00:00
2009-10-17,G,52230,8.6,15:00:00
2010-02-25,G,52230,0.3,09:00:00
2010-06-28,G,52230,20.4,15:00:00
2010-11-21,G,52230,4.1,06:00:00
2010-12-04,G,52230,-0.9,12:00:00
2011-09-06,G,52230,14.0,06:00:00
2012-03-18,G,52230,5.1,15:00:00
2013-05-08,G,52230,10.4,18:00:00
2013-11-06,Y,52230,8.0,21:00:00
2013-11-16,G,52230,10.2,12:00:00
2014-12-13,G,52230,6.1,06:00:00
2015-06-18,G,52230,13.0,06:00:00
2015-12-23,G,52230,9.3,06:00:00
2016-02-20,G,52230,4.1,15:00:00
2009-07-17,G,52240,16.1,03:00:00
2009-09-21,G,52240,17.2,12:00:00
2009-10-03,Y,52240,9.1,05:00:00
2009-11-11,Y,52240,6.7,13:00:00
2009-11-21,Y,52240,7.3,17:00:00
2010-04-16,Y,52240,6.2,22:00:00
2010-04-19,Y,52240,6.1,22:00:00
2010-05-31,Y,52240,13.5,19:00:00
2010-07-22,G,52240,24.8,12:00:00
2010-08-11,G,52240,18.8,00:00:00
2010-10-06,G,52240,12.5,17:00:00
2010-10-11,G,52240,11.6,12:00:00
2010-10-17,G,52240,7.5,21:00:00
2011-01-13,G,52240,0.1,21:00:00
2011-02-10,G,52240,2.3,15:00:00
2011-05-17,G,52240,11.2,01:00:00
2011-06-29,G,52240,15.4,01:00:00
2011-06-30,G,52240,16.6,14:00:00
2011-07-03,G,52240,17.9,04:00:00
2011-07-28,G,52240,19.2,10:00:00
2011-08-10,G,52240,14.4,17:00:00
2011-08-19,G,52240,15.6,00:00:00
2011-11-21,G,52240,7.0,14:00:00
2011-12-10,G,52240,5.1,21:00:00
2012-02-20,G,52240,0.9,00:00:00
2012-03-05,G,52240,2.0,13:00:00
2012-03-11,G,52240,5.1,13:00:00
2012-03-19,G,52240,6.1,14:00:00
2012-04-10,G,52240,5.0,04:00:00
2012-04-24,G,52240,12.1,15:00:00
2012-05-16,G,52240,9.3,02:00:00
2012-08-06,G,52240,17.7,23:00:00
2012-08-11,G,52240,15.4,07:00:00
2012-08-15,G,52240,16.0,20:00:00
2012-09-18,G,52240,14.5,16:00:00
2013-01-30,G,52240,3.2,13:00:00
2013-05-17,G,52240,16.3,23:00:00
2013-05-20,G,52240,12.0,05:00:00
2013-06-16,G,52240,13.6,06:00:00
2013-07-10,G,52240,15.4,07:00:00
2013-07-27,G,52240,17.5,00:00:00
2013-08-05,G,52240,20.2,18:00:00
2013-08-09,G,52240,16.8,07:00:00
2013-09-05,G,52240,17.1,16:00:00
2013-10-23,G,52240,13.7,18:00:00
2013-11-26,G,52240,4.8,21:00:00
2013-12-13,G,52240,5.4,19:00:00
2014-02-27,G,52240,3.3,00:00:00
2014-04-13,G,52240,9.1,10:00:00
2014-04-20,G,52240,18.4,11:00:00
2014-06-16,G,52240,18.5,11:00:00
2014-08-07,G,52240,21.1,18:00:00
2014-08-15,G,52240,18.3,12:00:00
2014-09-07,G,52240,16.3,05:00:00
2014-09-18,G,52240,14.9,20:00:00
2014-10-01,G,52240,14.3,12:00:00
2014-10-13,G,52240,12.0,18:00:00
2015-04-21,G,52240,8.2,22:00:00
2015-04-25,G,52240,10.5,14:00:00
2015-05-15,G,52240,9.3,02:00:00
2015-12-18,G,52240,8.2,00:00:00
2015-12-27,G,52240,8.9,13:00:00
2016-01-08,G,52240,0.8,18:00:00
2016-03-30,G,52240,5.2,02:00:00
2016-04-19,G,52240,9.4,15:00:00
2016-05-15,G,52240,7.6,03:00:00
2016-05-18,G,52240,14.0,16:00:00
1990-01-17,G,52350,7.4,12:00:00
1990-06-27,Y,52350,18.9,05:00:00
1990-11-10,Y,52350,4.7,07:00:00
1990-12-25,G,52350,1.6,03:00:00
1991-01-04,Y,52350,5.2,16:00:00
1991-01-21,Y,52350,3.8,13:00:00
1991-06-30,G,52350,14.7,15:00:00
1991-07-23,Y,52350,14.3,08:00:00
1991-08-17,G,52350,15.3,00:00:00
1991-11-13,Y,52350,7.6,11:00:00
1992-01-27,Y,52350,-0.8,04:00:00
1992-02-01,G,52350,2.9,18:00:00
1992-06-21,Y,52350,17.2,13:00:00
1992-06-24,Y,52350,11.2,01:00:00
1992-07-06,G,52350,15.2,06:00:00
1992-07-17,Y,52350,13.5,01:00:00
1992-07-26,Y,52350,18.7,23:00:00
1992-08-13,G,52350,15.4,15:00:00
1992-10-08,G,52350,12.3,21:00:00
1992-10-30,Y,52350,-2.1,20:00:00
1992-11-12,G,52350,6.4,18:00:00
1992-11-26,G,52350,6.1,18:00:00
1992-11-30,Y,52350,5.4,17:00:00
1993-01-03,Y,52350,-3.8,02:00:00
1993-03-12,G,52350,3.6,21:00:00
1993-03-14,Y,52350,3.0,02:00:00
1993-04-21,Y,52350,6.9,05:00:00
1993-04-29,Y,52350,12.1,20:00:00
1993-06-05,Y,52350,18.3,20:00:00
1993-07-06,G,52350,12.6,03:00:00
1993-07-12,Y,52350,11.8,11:00:00
1993-07-16,G,52350,15.0,21:00:00
1993-10-02,Y,52350,10.3,10:00:00
1993-11-24,Y,52350,-0.3,17:00:00
1994-01-16,G,52350,0.3,09:00:00
1994-02-04,G,52350,-0.4,18:00:00
1994-02-11,G,52350,1.7,00:00:00
1994-03-18,Y,52350,3.2,17:00:00
1994-05-11,Y,52350,19.4,14:00:00
1994-07-18,G,52350,22.7,12:00:00
1994-08-24,Y,52350,20.3,17:00:00
1994-09-14,Y,52350,15.0,23:00:00
1995-02-08,Y,52350,0.2,23:00:00
1995-02-15,G,52350,6.0,18:00:00
1995-05-23,Y,52350,14.7,10:00:00
1995-06-27,G,52350,20.7,12:00:00
1995-08-28,G,52350,18.5,15:00:00
1995-09-13,Y,52350,12.6,05:00:00
1995-09-19,Y,52350,13.9,10:00:00
1995-11-12,G,52350,5.3,06:00:00
1995-12-25,Y,52350,-11.2,01:00:00
1996-01-18,Y,52350,-1.3,13:00:00
1996-01-22,G,52350,-1.8,09:00:00
1996-04-02,Y,52350,-4.9,04:00:00
1996-05-12,G,52350,10.6,18:00:00
1996-08-05,Y,52350,10.3,22:00:00
1996-08-17,Y,52350,23.4,11:00:00
1996-10-29,Y,52350,8.2,22:00:00
1996-12-10,Y,52350,1.3,01:00:00
1997-02-01,Y,52350,-0.2,02:00:00
1997-05-23,G,52350,3.1,00:00:00
1997-08-27,G,52350,18.2,03:00:00
1997-09-11,Y,52350,16.1,10:00:00
1997-09-23,Y,52350,12.1,19:00:00
1997-10-07,Y,52350,13.6,11:00:00
1997-12-08,G,52350,4.4,18:00:00
1998-01-08,G,52350,5.3,03:00:00
1998-01-12,G,52350,2.4,03:00:00
1998-01-26,G,52350,-10.2,06:00:00
1998-03-18,G,52350,5.2,03:00:00
1998-04-29,Y,52350,10.4,01:00:00
1998-05-06,G,52350,8.3,21:00:00
1998-05-22,Y,52350,11.6,16:00:00
1998-05-23,G,52350,12.6,18:00:00
1998-06-28,Y,52350,18.7,14:00:00
1998-08-05,Y,52350,16.1,07:00:00
1998-09-12,Y,52350,14.4,19:00:00
1998-09-20,G,52350,17.3,15:00:00
1998-11-15,Y,52350,2.0,11:00:00
1998-11-26,Y,52350,0.7,08:00:00
1998-12-23,G,52350,2.3,21:00:00
1999-04-06,Y,52350,10.9,13:00:00
1999-05-24,Y,52350,15.9,17:00:00
1999-07-04,Y,52350,15.6,02:00:00
1999-08-19,Y,52350,15.1,16:00:00
1999-09-16,Y,52350,15.3,16:00:00
1999-11-28,Y,52350,4.3,01:00:00
2000-02-21,Y,52350,2.1,16:00:00
2000-04-24,G,52350,10.1,03:00:00
2000-05-14,Y,52350,13.0,05:00:00
2000-09-12,Y,52350,11.4,14:00:00
2000-10-22,Y,52350,10.6,23:00:00
2000-12-12,Y,52350,9.5,10:00:00
2001-01-16,Y,52350,-2.7,07:00:00
2001-04-19,G,52350,2.6,21:00:00
2001-07-04,Y,52350,19.4,19:00:00
2001-11-14,G,52350,0.7,15:00:00
2001-12-21,Y,52350,3.2,08:00:00
2002-01-23,Y,52350,5.1,05:00:00
2002-02-01,Y,52350,5.8,07:00:00
2002-05-05,Y,52350,9.9,04:00:00
